name, img, birth, death, length 
Joseph Goguen, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/JosephGoguen.png/200px-JosephGoguen.png, 1941-06-28, 2006-07-03, 8366
Jim Gray (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Jim_Gray_Computing_in_the_21st_Century_2006.jpg/220px-Jim_Gray_Computing_in_the_21st_Century_2006.jpg, 1944-01-12, 2012-05-16, 13797
Wendy Hall, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Wendy_hall_2011.jpg/220px-Wendy_hall_2011.jpg, 1952-10-25, , 10178
Gene H. Golub, http://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Genegolub.jpg/220px-Genegolub.jpg, 1932-02-29, 2007-11-16, 5171
Ian Goldberg, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Ian_Goldberg.jpg/220px-Ian_Goldberg.jpg, 1973-03-31, , 4010
Juris Hartmanis, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Juris_Hartmanis%282002%29.jpg/150px-Juris_Hartmanis%282002%29.jpg, 1928-07-05, , 5482
James Gosling, http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/James_Gosling_2008.jpg/220px-James_Gosling_2008.jpg, 1955-05-19, , 10584
Fernando J. Corbató, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Fernando_Corbato.jpg/220px-Fernando_Corbato.jpg, 1926-07-01, , 7906
Shlomo Zilberstein, http://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Shlomo_Zilberstein.jpg/220px-Shlomo_Zilberstein.jpg, , , 4406
Christopher Strachey, http://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Christopher_Strachey_computer_printout.jpg/220px-Christopher_Strachey_computer_printout.jpg, 1916-11-16, 1975-05-18, 8721
Madhu Sudan, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Madhu_Sudan.jpg/220px-Madhu_Sudan.jpg, 1966-09-12, , 4021
Ken Thompson, http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Ken_n_dennis.jpg/220px-Ken_n_dennis.jpg, 1943-02-04, , 16313
Gábor Tardos, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/G%C3%A1bor_Tardos.jpg/220px-G%C3%A1bor_Tardos.jpg, 1964-07-11, , 3720
Éva Tardos, http://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Elisabeth_Bauer_and_Eva_Tardos_at_Cornell.jpg/220px-Elisabeth_Bauer_and_Eva_Tardos_at_Cornell.jpg, 1957-10-01, , 4470
Ivan Sutherland, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Ivan_Sutherland_at_CHM.jpg/150px-Ivan_Sutherland_at_CHM.jpg, 1938-05-16, , 13315
Bjarne Stroustrup, http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/BjarneStroustrup.jpg/280px-BjarneStroustrup.jpg, 1950-12-30, , 6912
Winifred Asprey, http://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Winifred_Asprey.jpg/280px-Winifred_Asprey.jpg, 1917-04-08, 2007-10-19, 3737
Roland Carl Backhouse, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Roland_backhouse.jpg/220px-Roland_backhouse.jpg, 1948-08-18, , 5497
Lenore Blum, http://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Lenore_Blum.jpg/220px-Lenore_Blum.jpg, 1942-12-18, , 4232
Jean Bartik, http://upload.wikimedia.org/wikipedia/en/1/19/Jean_Bartik.jpg, 1924-12-27, 2011-03-23, 11514
Dorothy Blum, http://upload.wikimedia.org/wikipedia/commons/c/c8/Dorothy_T_Blum_1924_1980.jpg, , , 2629
Peter J. Denning, http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Peter_J._Denning.jpg/150px-Peter_J._Denning.jpg, 1942-01-06, , 15883
Edward Yourdon, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Yourdon%2C_Edward_%282008%29.jpg/220px-Yourdon%2C_Edward_%282008%29.jpg, 1944-04-30, 2016-01-20, 10921
John Tukey, http://upload.wikimedia.org/wikipedia/en/thumb/e/e9/John_Tukey.jpg/220px-John_Tukey.jpg, 1915-06-16, 2000-07-26, 24024
James Z. Wang, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Wang2015_12.png/200px-Wang2015_12.png, , , 9559
