name, img, birth, death, length 
Martin Gutzwiller, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/MGutzwiller.jpg/220px-MGutzwiller.jpg, 1925-10-12, 2014-03-03, 5394
Maurice Goldhaber, http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Goldhaber%2CMaurice_1937.jpg/150px-Goldhaber%2CMaurice_1937.jpg, 1911-04-18, 2011-05-11, 9697
Alan Guth, http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/AlanGuthCambridge.jpg/220px-AlanGuthCambridge.jpg, 1947-02-27, , 17636
Peter Goddard (physicist), http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Peter_Goddard_in_2010.JPG/220px-Peter_Goddard_in_2010.JPG, 1945-09-03, , 1908
Lene Hau, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Professor_Lene_Hau_in_her_laboratory_at_Harvard.jpg/220px-Professor_Lene_Hau_in_her_laboratory_at_Harvard.jpg, 1959-11-13, , 21937
Ronald McNair, http://upload.wikimedia.org/wikipedia/commons/a/a1/Ronald_mcnair.jpg, 1950-10-21, 1986-01-28, 12533
Hagen Kleinert, http://upload.wikimedia.org/wikipedia/commons/c/ca/Hagmich.jpg, 1941-06-15, , 11600
Ali Moustafa Mosharafa, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ali_Mosharrafa.jpg/200px-Ali_Mosharrafa.jpg, , 1950-01-16, 10538
Grigory Landsberg, http://upload.wikimedia.org/wikipedia/commons/b/b7/Landsberg123.jpg, 1890-01-22, 1957-02-02, 5026
John Kerr (physicist), http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/John_Kerr_%28physicist%29.jpg/220px-John_Kerr_%28physicist%29.jpg, 1824-12-17, 1907-08-15, 4689
Kai Siegbahn, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Kai_Manne_B%C3%B6rje_Siegbahn.jpg/220px-Kai_Manne_B%C3%B6rje_Siegbahn.jpg, 1918-04-20, 2007-07-20, 5808
John Robert Schrieffer, http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/John_Robert_Schrieffer_1972.jpg/220px-John_Robert_Schrieffer_1972.jpg, 1931-05-31, , 11581
Balthasar van der Pol, http://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Van_der_Pol_2.jpeg/220px-Van_der_Pol_2.jpeg, 1889-01-27, 1959-10-06, 3301
Dennis W. Sciama, http://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Sciama2.jpg/200px-Sciama2.jpg, 1926-11-18, , 8727
Ernest Mouchez, http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Amiral_Mouchez.jpeg/220px-Amiral_Mouchez.jpeg, 1821-08-24, 1892-06-29, 4929
Ben Roy Mottelson, http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Mottelson%2CBen_1963_Kopenhagen.jpg/220px-Mottelson%2CBen_1963_Kopenhagen.jpg, 1926-07-09, , 7119
Charles Édouard Guillaume, http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Guillaume_1920.jpg/180px-Guillaume_1920.jpg, 1861-02-15, 1938-05-13, 6881
Ivan Puluj, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%D0%86%D0%B2%D0%B0%D0%BD_%D0%9F%D1%83%D0%BB%D1%8E%D0%B9.jpg/220px-%D0%86%D0%B2%D0%B0%D0%BD_%D0%9F%D1%83%D0%BB%D1%8E%D0%B9.jpg, , 1918-01-31, 8644
Dmitry Shirkov, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Shirkov_D_V.jpg/220px-Shirkov_D_V.jpg, 1928-03-03, 2016-01-23, 4468
Lorella Jones, http://upload.wikimedia.org/wikipedia/en/4/4d/Lorella_M._Jones.jpg, , 1995-02-09, 2094
Milton S. Plesset, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Plesset%2CMilton_1963_Kopenhagen.jpg/220px-Plesset%2CMilton_1963_Kopenhagen.jpg, 1908-02-07, 1991-02-19, 2437
Peter Mansfield, http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Peter_Mansfield_Leipzig.jpg/180px-Peter_Mansfield_Leipzig.jpg, 1933-10-09, 2017-02-08, 12434
John Henry Poynting, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/John_Henry_Poynting.jpg/240px-John_Henry_Poynting.jpg, 1852-09-09, 1914-03-30, 5109
Masatoshi Koshiba, http://upload.wikimedia.org/wikipedia/commons/b/b9/Masatoshi_Koshiba_2002.jpg, 1926-09-19, , 10444
M. Shadows, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Avenged_Sevenfold-Rock_im_Park_2014_by_2eight_3SC7622.jpg/220px-Avenged_Sevenfold-Rock_im_Park_2014_by_2eight_3SC7622.jpg, 1981-07-31, , 10861
Frederick Seitz, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Frederick_Seitz.jpg/220px-Frederick_Seitz.jpg, 1911-07-04, 2008-03-02, 26268
Galileo Galilei, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Justus_Sustermans_-_Portrait_of_Galileo_Galilei%2C_1636.jpg/220px-Justus_Sustermans_-_Portrait_of_Galileo_Galilei%2C_1636.jpg, 1564-02-15, 1642-01-08, 117115
Emmy Noether, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Noether.jpg/220px-Noether.jpg, 1882-03-23, 1935-04-14, 89057
Abdus Salam, http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Abdus_Salam_1987.jpg/250px-Abdus_Salam_1987.jpg, 1926-01-29, 1996-11-21, 72398
Andrei Sakharov, http://upload.wikimedia.org/wikipedia/commons/thumb/8/84/RIAN_archive_25981_Academician_Sakharov.jpg/220px-RIAN_archive_25981_Academician_Sakharov.jpg, 1921-05-21, 1989-12-14, 72946
Carl Sagan, http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Carl_Sagan_Planetary_Society.JPG/220px-Carl_Sagan_Planetary_Society.JPG, 1934-11-09, 1996-12-20, 90307
John von Neumann, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/JohnvonNeumann-LosAlamos.gif/220px-JohnvonNeumann-LosAlamos.gif, 1903-12-28, 1957-02-08, 106194
Otto Hahn, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Otto_Hahn_1970.jpg/240px-Otto_Hahn_1970.jpg, 1879-03-08, 1968-07-28, 67408
Brian Josephson, http://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Brian_Josephson%2C_March_2004.jpg/220px-Brian_Josephson%2C_March_2004.jpg, 1940-01-04, , 48190
Peter Higgs, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Nobel_Prize_24_2013.jpg/220px-Nobel_Prize_24_2013.jpg, 1929-05-29, , 31840
Dorothy Hodgkin, http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Dorothy_Hodgkin_Nobel.jpg/225px-Dorothy_Hodgkin_Nobel.jpg, 1910-05-12, 1994-07-29, 29914
Robert Hooke, http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/13_Portrait_of_Robert_Hooke.JPG/220px-13_Portrait_of_Robert_Hooke.JPG, , , 64041
Shirley Ann Jackson, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Shirley_Ann_Jackson_World_Economic_Forum_2010.jpg/220px-Shirley_Ann_Jackson_World_Economic_Forum_2010.jpg, 1946-08-05, , 26926
Gerard 't Hooft, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Gerard_%27t_Hooft.jpg/250px-Gerard_%27t_Hooft.jpg, 1946-07-05, , 24180
Jack Kilby, http://upload.wikimedia.org/wikipedia/en/c/cc/Jack_Kilby.jpg, 1923-11-08, 2005-06-20, 25752
Abdul Qadeer Khan, http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Dr-AQ-Khan-2.jpg/220px-Dr-AQ-Khan-2.jpg, 1936-04-01, , 53115
Theodore von Kármán, http://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Theodore_von_Karman_crop.jpg/220px-Theodore_von_Karman_crop.jpg, 1881-05-11, 1963-05-06, 29545
Emilio Segrè, http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Segre.jpg/250px-Segre.jpg, 1905-01-30, 1989-04-22, 32297
Joseph Rotblat, http://upload.wikimedia.org/wikipedia/commons/4/47/Josef_Rotblat_ID_badge.png, 1908-11-04, 2005-08-31, 34218
Vikram Sarabhai, http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Vikram_Sarabhai.jpg/220px-Vikram_Sarabhai.jpg, 1919-08-12, 1971-12-30, 23931
Yuri Orlov, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Orlov_photo.jpg/220px-Orlov_photo.jpg, 1924-08-13, , 32432
Maria Goeppert-Mayer, http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Maria_Goeppert-Mayer.jpg/220px-Maria_Goeppert-Mayer.jpg, 1906-06-28, 1972-02-20, 28437
Adolfas Jucys, http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Adolfas_Jucys.jpg/220px-Adolfas_Jucys.jpg, 1904-09-12, 1974-02-04, 4164
Victor Francis Hess, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Hess.jpg/180px-Hess.jpg, 1883-06-24, 1964-12-17, 8989
Victor Ambartsumian, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Viktor_Hambardzumyan.png/170px-Viktor_Hambardzumyan.png, 1908-09-18, 1996-08-12, 30842
Werner Heisenberg, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Bundesarchiv_Bild183-R57262%2C_Werner_Heisenberg.jpg/220px-Bundesarchiv_Bild183-R57262%2C_Werner_Heisenberg.jpg, 1901-12-05, 1976-02-01, 92279
Charles K. Kao, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Charles_K._Kao_cropped_2.jpg/220px-Charles_K._Kao_cropped_2.jpg, 1933-11-04, , 51953
Ibn al-Haytham, http://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Alhazen%2C_the_Persian.gif/220px-Alhazen%2C_the_Persian.gif, 0965, 1041, 87540
Stephen Hawking, http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Stephen_Hawking.StarChild.jpg/220px-Stephen_Hawking.StarChild.jpg, 1942-01-08, , 91688
